country_code,country_name,bank_code,swift_bic,bank_name,iban_length
AT,Austria,33028,RLBBAT2E038,Raiffeisen Bezirksbank Neusiedl Ost eGen,20
AT,Austria,33031,RLBBAT2E010,Raiffeisenbank Region Deutschkreutz-Horitschon eGen,20
AT,Austria,33033,RLBBAT2E038,Raiffeisen Bezirksbank Neusiedl Ost eGen,20
AT,Austria,33034,RLBBAT2E027,Raiffeisen Regionalbank Güssing-Jennersdorf eGen,20
AT,Austria,33035,RLBBAT2EXXX,Raiffeisenlandesbank Burgenland und Revisionsverband eGen,20
AT,Austria,33038,RLBBAT2E038,Raiffeisen Bezirksbank Neusiedl Ost eGen,20
AT,Austria,33041,RLBBAT2E027,Raiffeisen Regionalbank Güssing-Jennersdorf eGen,20
AT,Austria,33046,RLBBAT2E065,Raiffeisenbank Burgenland Mitte eGen,20
AT,Austria,33048,RLBBAT2E010,Raiffeisenbank Region Deutschkreutz-Horitschon eGen,20
AT,Austria,33054,RLBBAT2E116,Raiffeisenbank Frauenkirchen-Mönchhof-Podersdorf am See eGen,20
AT,Austria,33055,RLBBAT2E012,Raiffeisenbank Neusiedlersee-Hügelland eGen,20
AT,Austria,33058,RLBBAT2E010,Raiffeisenbank Region Deutschkreutz-Horitschon eGen,20
AT,Austria,33063,RLBBAT2E038,Raiffeisen Bezirksbank Neusiedl Ost eGen,20
AT,Austria,33065,RLBBAT2E065,Raiffeisenbank Burgenland Mitte eGen,20
AT,Austria,33067,RLBBAT2E125,Raiffeisenbezirksbank Oberwart eGen,20
AT,Austria,33071,RLBBAT2E038,Raiffeisen Bezirksbank Neusiedl Ost eGen,20
AT,Austria,33072,RLBBAT2E072,Raiffeisenbank Region Parndorf - Weiden am See eGen,20
AT,Austria,33074,RLBBAT2E116,Raiffeisenbank Frauenkirchen-Mönchhof-Podersdorf am See eGen,20
AT,Austria,33078,RLBBAT2E078,Raiffeisenbank Purbach eGen,20
AT,Austria,33085,RLBBAT2E012,Raiffeisenbank Neusiedlersee-Hügelland eGen,20
AT,Austria,33090,RLBBAT2E038,Raiffeisen Bezirksbank Neusiedl Ost eGen,20
AT,Austria,33092,RLBBAT2E012,Raiffeisenbank Neusiedlersee-Hügelland eGen,20
AT,Austria,33104,RLBBAT2E038,Raiffeisen Bezirksbank Neusiedl Ost eGen,20
AT,Austria,33106,RLBBAT2E072,Raiffeisenbank Region Parndorf - Weiden am See eGen,20
AT,Austria,33114,RLBBAT2E038,Raiffeisen Bezirksbank Neusiedl Ost eGen,20
AT,Austria,33116,RLBBAT2E116,Raiffeisenbank Frauenkirchen-Mönchhof-Podersdorf am See eGen,20
AT,Austria,33118,RLBBAT2E038,Raiffeisen Bezirksbank Neusiedl Ost eGen,20
AT,Austria,33124,RLBBAT2E065,Raiffeisenbank Burgenland Mitte eGen,20
AT,Austria,33125,RLBBAT2E125,Raiffeisenbezirksbank Oberwart eGen,20
AT,Austria,33135,RLBBAT2EXXX,Raiffeisenlandesbank Burgenland und Revisionsverband eGen,20
AT,Austria,34000,RZOOAT2LXXX,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,20
AT,Austria,34016,RZOOAT2L016,Raiffeisenbank Aspach-Wildenau eGen,20
AT,Austria,34030,RZOOAT2L030,Raiffeisenbank Region Altheim eGen,20
AT,Austria,34060,RZOOAT2L060,Raiffeisenbank Region Braunau eGen,20
AT,Austria,34068,RZOOAT2L068,Raiffeisenbank Grein eGen,20
AT,Austria,34075,RZOOAT2L075,Raiffeisenbank Donau-Ameisberg eGen,20
AT,Austria,34080,RZOOAT2L080,Raiffeisenbank Ennstal eGen,20
AT,Austria,34081,RZOOAT2L081,Raiffeisenbank Eberschwang-Pramet eGen,20
AT,Austria,34083,RZOOAT2L083,Raiffeisenbank Region Traun-Alm eGen,20
AT,Austria,34100,RZOOAT2L100,Raiffeisenbank Feldkirchen-Goldwörth eGen,20
AT,Austria,34110,RZOOAT2L110,Raiffeisenbank Region Freistadt eGen,20
AT,Austria,34111,RZOOAT2L111,Raiffeisenbank Region Gallneukirchen eGen,20
AT,Austria,34113,RZOOAT2L113,Raiffeisenbank Gampern eGen,20
AT,Austria,34114,RZOOAT2L114,Raiffeisenbank Steyr eGen,20
AT,Austria,34118,RZOOAT2L118,Raiffeisenbank Geretsberg eGen,20
AT,Austria,34126,RZOOAT2L080,Raiffeisenbank Ennstal eGen,20
AT,Austria,34127,RZOOAT2L127,Raiffeisenbank Almtal eGen,20
AT,Austria,34129,RZOOAT2L129,Raiffeisenbank Gunskirchen eGen,20
AT,Austria,34135,RZOOAT2L135,Raiffeisenbank Gramastetten Rodltal eGen,20
AT,Austria,34155,RZOOAT2L155,Raiffeisenbank Handenberg - St. Georgen a. F. eGen,20
AT,Austria,34157,RZOOAT2L560,Raiffeisenbank Region Sierning-Enns eGen,20
AT,Austria,34160,RZOOAT2L410,Raiffeisenbank Region Rohrbach eGen,20
AT,Austria,34161,RZOOAT2L111,Raiffeisenbank Region Gallneukirchen eGen,20
AT,Austria,34165,RZOOAT2L491,Raiffeisenbank Pyhrn-Priel eGen,20
AT,Austria,34170,RZOOAT2L276,Raiffeisenbank Linz-Land West eGen,20
AT,Austria,34180,RZOOAT2L180,Raiffeisenbank Region Eferding eGen,20
AT,Austria,34200,RZOOAT2L200,Raiffeisenbank Innkreis Mitte eGen,20
AT,Austria,34214,RZOOAT2L214,Raiffeisenbank Kematen-Neuhofen eGen,20
AT,Austria,34226,RZOOAT2L226,Raiffeisenbank Kleinmünchen/Linz eGen,20
AT,Austria,34231,RZOOAT2L231,Raiffeisenbank Kollerschlag eGen,20
AT,Austria,34233,RZOOAT2L380,Raiffeisenbank Region Kirchdorf eGen,20
AT,Austria,34234,RZOOAT2L680,Raiffeisenbank Wels eGen,20
AT,Austria,34250,RZOOAT2L250,Raiffeisenbank Region Hausruck eGen,20
AT,Austria,34276,RZOOAT2L276,Raiffeisenbank Linz-Land West eGen,20
AT,Austria,34277,RZOOAT2L277,Raiffeisenbank Region Bad Leonfelden eGen,20
AT,Austria,34284,RZOOAT2L450,Raiffeisenbank Region Ried i.I. eGen,20
AT,Austria,34290,RZOOAT2L290,Raiffeisenbank Lochen am See eGen,20
AT,Austria,34300,RZOOAT2L300,Raiffeisenbank Region Neufelden eGen,20
AT,Austria,34303,RZOOAT2L303,Raiffeisenbank Mattigtal eGen,20
AT,Austria,34312,RZOOAT2L312,Raiffeisenbank Maria Schmolln-St. Johann eGen,20
AT,Austria,34313,RZOOAT2L736,Raiffeisenbank Region Grieskirchen eGen,20
AT,Austria,34318,RZOOAT2L380,Raiffeisenbank Region Kirchdorf eGen,20
AT,Austria,34321,RZOOAT2L380,Raiffeisenbank Region Kirchdorf eGen,20
AT,Austria,34322,RZOOAT2L322,Raiffeisenbank Mondseeland eGen,20
AT,Austria,34330,RZOOAT2L330,Raiffeisenbank Mühlviertler Alm eGen,20
AT,Austria,34356,RZOOAT2L523,Raiffeisenbank Attergau eGen,20
AT,Austria,34361,RZOOAT2L300,Raiffeisenbank Region Neufelden eGen,20
AT,Austria,34362,RZOOAT2L380,Raiffeisenbank Region Kirchdorf eGen,20
AT,Austria,34363,RZOOAT2L363,Raiffeisenbank Attersee-Süd eGen,20
AT,Austria,34370,RZOOAT2L370,Raiffeisenbank Oberes Innviertel eGen,20
AT,Austria,34380,RZOOAT2L380,Raiffeisenbank Region Kirchdorf eGen,20
AT,Austria,34383,RZOOAT2L135,Raiffeisenbank Gramastetten Rodltal eGen,20
AT,Austria,34390,RZOOAT2L390,Raiffeisenbank Ohlsdorf eGen,20
AT,Austria,34400,RZOOAT2L630,Raiffeisenbank Region Schwanenstadt eGen,20
AT,Austria,34410,RZOOAT2L410,Raiffeisenbank Region Rohrbach eGen,20
AT,Austria,34420,RZOOAT2L330,Raiffeisenbank Mühlviertler Alm eGen,20
AT,Austria,34427,RZOOAT2L380,Raiffeisenbank Region Kirchdorf eGen,20
AT,Austria,34430,RZOOAT2L129,Raiffeisenbank Gunskirchen eGen,20
AT,Austria,34434,RZOOAT2L434,Raiffeisenbank Pöndorf - Frankenmarkt eGen,20
AT,Austria,34437,RZOOAT2L437,Raiffeisenbank Prambachkirchen eGen,20
AT,Austria,34438,RZOOAT2L081,Raiffeisenbank Eberschwang-Pramet eGen,20
AT,Austria,34442,RZOOAT2L442,Raiffeisenbank Region Peuerbach eGen,20
AT,Austria,34450,RZOOAT2L450,Raiffeisenbank Region Ried i.I. eGen,20
AT,Austria,34455,RZOOAT2L455,Raiffeisenbank Region Schärding eGen,20
AT,Austria,34460,RZOOAT2L460,Raiffeisenbank Aist eGen,20
AT,Austria,34475,RZOOAT2L111,Raiffeisenbank Region Gallneukirchen eGen,20
AT,Austria,34481,RZOOAT2L380,Raiffeisenbank Region Kirchdorf eGen,20
AT,Austria,34491,RZOOAT2L491,Raiffeisenbank Pyhrn-Priel eGen,20
AT,Austria,34510,RZOOAT2L510,Raiffeisenbank Salzkammergut eGen,20
AT,Austria,34521,RZOOAT2L442,Raiffeisenbank Region Peuerbach eGen,20
AT,Austria,34522,RZOOAT2L522,Raiffeisenbank St.Florian am Inn eGen,20
AT,Austria,34523,RZOOAT2L523,Raiffeisenbank Attergau eGen,20
AT,Austria,34530,RZOOAT2L530,Raiffeisenbank St. Marien eGen,20
AT,Austria,34535,RZOOAT2L300,Raiffeisenbank Region Neufelden eGen,20
AT,Austria,34540,RZOOAT2L540,Raiffeisenbank St. Roman eGen,20
AT,Austria,34543,RZOOAT2L114,Raiffeisenbank Steyr eGen,20
AT,Austria,34545,RZOOAT2L545,Raiffeisenbank Inneres Salzkammergut eGen,20
AT,Austria,34560,RZOOAT2L560,Raiffeisenbank Region Sierning-Enns eGen,20
AT,Austria,34606,RZOOAT2L380,Raiffeisenbank Region Kirchdorf eGen,20
AT,Austria,34608,RZOOAT2L608,Raiffeisenbank Attersee-Nord eGen,20
AT,Austria,34613,RZOOAT2L460,Raiffeisenbank Aist eGen,20
AT,Austria,34630,RZOOAT2L630,Raiffeisenbank Region Schwanenstadt eGen,20
AT,Austria,34633,RZOOAT2L633,Raiffeisenbank Steinbach-Grünburg eGen,20
AT,Austria,34637,RZOOAT2L777,Raiffeisenbank Perg eGen,20
AT,Austria,34661,RZOOAT2L060,Raiffeisenbank Region Braunau eGen,20
AT,Austria,34669,RZOOAT2L669,Raiffeisenbank Timelkam-Lenzing-Puchkirchen eGen,20
AT,Austria,34680,RZOOAT2L680,Raiffeisenbank Wels eGen,20
AT,Austria,34710,RZOOAT2L710,Raiffeisenbank Region Vöcklabruck eGen,20
AT,Austria,34732,RZOOAT2L732,Raiffeisenbank Walding-Ottensheim eGen,20
AT,Austria,34735,RZOOAT2L450,Raiffeisenbank Region Ried i.I. eGen,20
AT,Austria,34736,RZOOAT2L736,Raiffeisenbank Region Grieskirchen eGen,20
AT,Austria,34738,RZOOAT2L738,Raiffeisenbank Wartberg an der Krems eGen,20
AT,Austria,34741,RZOOAT2L741,Raiffeisenbank Weißkirchen a.d. Traun eGen,20
AT,Austria,34747,RZOOAT2L747,Raiffeisenbank Weyer eGen,20
AT,Austria,34750,RZOOAT2L083,Raiffeisenbank Region Traun-Alm eGen,20
AT,Austria,34770,RZOOAT2L770,Raiffeisenbank Wels Süd eGen,20
AT,Austria,34777,RZOOAT2L777,Raiffeisenbank Perg eGen,20
AT,Austria,34796,RZOOAT2LXXX,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,20
AT,Austria,34920,RZOOAT2LXXX,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,20
AT,Austria,34921,RZOOAT2LXXX,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,20
AT,Austria,34922,RZOOAT2LXXX,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,20
AT,Austria,34923,RZOOAT2LXXX,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,20
AT,Austria,34950,RZOOAT2LXXX,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,20
AT,Austria,34955,RZOOAT2LXXX,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,20
AT,Austria,35000,RVSAAT2SXXX,Raiffeisenverband Salzburg eGen,20
AT,Austria,35001,RVSAAT2S001,Raiffeisenbank Lammertal eGen,20
AT,Austria,35003,RVSAAT2S053,Raiffeisenbank Pinzgau Mitte eGen,20
AT,Austria,35004,RVSAAT2S004,Raiffeisenbank Altenmarkt-Flachau-Eben eGen,20
AT,Austria,35005,RVSAAT2S018,Raiffeisenbank Untersberg eGen,20
AT,Austria,35006,RVSAAT2S001,Raiffeisenbank Lammertal eGen,20
AT,Austria,35007,RVSAAT2S007,Raiffeisenbank Anthering - Elixhausen eGen,20
AT,Austria,35008,RVSAAT2S015,Raiffeisenbank Flachgau Mitte eGen,20
AT,Austria,35009,RVSAAT2S047,Raiffeisenbank Salzburger Seenland eGen,20
AT,Austria,35010,RVSAAT2S055,Raiffeisenbank Pongau Mitte eGen,20
AT,Austria,35011,RVSAAT2S039,Raiffeisenbank Oberpinzgau eGen,20
AT,Austria,35012,RVSAAT2S012,Raiffeisenbank Hohe Tauern eGen,20
AT,Austria,35013,RVSAAT2S053,Raiffeisenbank Pinzgau Mitte eGen,20
AT,Austria,35014,RVSAAT2S007,Raiffeisenbank Anthering - Elixhausen eGen,20
AT,Austria,35015,RVSAAT2S015,Raiffeisenbank Flachgau Mitte eGen,20
AT,Austria,35016,RVSAAT2S016,Raiffeisenbank Faistenau-Hintersee eGen,20
AT,Austria,35017,RVSAAT2S017,Raiffeisenbank Golling-Scheffau-Kellau registrierte Genossenschaft mit beschränkter Haftung,20
AT,Austria,35018,RVSAAT2S018,Raiffeisenbank Untersberg eGen,20
AT,Austria,35019,RVSAAT2S019,Raiffeisenbank Großarl-Hüttschlag eGen,20
AT,Austria,35020,RVSAAT2S020,Raiffeisenbank Großgmain eGen,20
AT,Austria,35021,RVSAAT2S021,Raiffeisenbank Wallersee eGen,20
AT,Austria,35022,RVSAAT2S022,Raiffeisenbank Hallein-Oberalm eGen,20
AT,Austria,35023,RVSAAT2S015,Raiffeisenbank Flachgau Mitte eGen,20
AT,Austria,35024,RVSAAT2S021,Raiffeisenbank Wallersee eGen,20
AT,Austria,35025,RVSAAT2S065,Raiffeisenbank Fuschlsee West eGen,20
AT,Austria,35026,RVSAAT2S026,Raiffeisenbank Gastein eGen,20
AT,Austria,35027,RVSAAT2S027,Raiffeisenbank Hüttau-St. Martin eGen,20
AT,Austria,35028,RVSAAT2S039,Raiffeisenbank Oberpinzgau eGen,20
AT,Austria,35029,RVSAAT2S029,Raiffeisenbank Kuchl-St. Koloman eGen,20
AT,Austria,35030,RVSAAT2S030,Raiffeisenbank Flachgau Nord eGen,20
AT,Austria,35031,RVSAAT2S053,Raiffeisenbank Pinzgau Mitte eGen,20
AT,Austria,35034,RVSAAT2S034,Raiffeisenbank Salzburg Liefering-Maxglan-Siezenheim eGen,20
AT,Austria,35035,RVSAAT2S053,Raiffeisenbank Pinzgau Mitte eGen,20
AT,Austria,35036,RVSAAT2S063,Raiffeisenbank Lungau eGen,20
AT,Austria,35037,RVSAAT2S063,Raiffeisenbank Lungau eGen,20
AT,Austria,35038,RVSAAT2S030,Raiffeisenbank Flachgau Nord eGen,20
AT,Austria,35039,RVSAAT2S039,Raiffeisenbank Oberpinzgau eGen,20
AT,Austria,35042,RVSAAT2S039,Raiffeisenbank Oberpinzgau eGen,20
AT,Austria,35043,RVSAAT2S012,Raiffeisenbank Hohe Tauern eGen,20
AT,Austria,35044,RVSAAT2S030,Raiffeisenbank Flachgau Nord eGen,20
AT,Austria,35045,RVSAAT2S022,Raiffeisenbank Hallein-Oberalm eGen,20
AT,Austria,35046,RVSAAT2S030,Raiffeisenbank Flachgau Nord eGen,20
AT,Austria,35047,RVSAAT2S047,Raiffeisenbank Salzburger Seenland eGen,20
AT,Austria,35048,RVSAAT2S012,Raiffeisenbank Hohe Tauern eGen,20
AT,Austria,35049,RVSAAT2S049,Raiffeisenbank Radstadt-Untertauern-Filzmoos-Forstau registrierte Genossenschaft mit beschränkter Haftung,20
AT,Austria,35050,RVSAAT2S063,Raiffeisenbank Lungau eGen,20
AT,Austria,35051,RVSAAT2S051,Raiffeisenbank Rauris-Bucheben eGen,20
AT,Austria,35052,RVSAAT2S052,Raiffeisenbank Saalbach-Hinterglemm-Viehhofen eGen,20
AT,Austria,35053,RVSAAT2S053,Raiffeisenbank Pinzgau Mitte eGen,20
AT,Austria,35054,RVSAAT2S034,Raiffeisenbank Salzburg Liefering-Maxglan-Siezenheim eGen,20
AT,Austria,35055,RVSAAT2S055,Raiffeisenbank Pongau Mitte eGen,20
AT,Austria,35056,RVSAAT2S056,Raiffeisenbank St.Gilgen-Fuschl-Strobl eGen,20
AT,Austria,35057,RVSAAT2S069,Raiffeisenbank St. Johann-Wagrain-Kleinarl eGen,20
AT,Austria,35058,RVSAAT2S029,Raiffeisenbank Kuchl-St. Koloman eGen,20
AT,Austria,35060,RVSAAT2S060,Raiffeisenbank St. Martin-Lofer-Weißbach eGen,20
AT,Austria,35061,RVSAAT2S063,Raiffeisenbank Lungau eGen,20
AT,Austria,35062,RVSAAT2S062,Raiffeisenbank Straßwalchen eGen,20
AT,Austria,35063,RVSAAT2S063,Raiffeisenbank Lungau eGen,20
AT,Austria,35064,RVSAAT2S064,Raiffeisenbank Taxenbach eGen,20
AT,Austria,35065,RVSAAT2S065,Raiffeisenbank Fuschlsee West eGen,20
AT,Austria,35066,RVSAAT2S066,Raiffeisenbank Unken eGen,20
AT,Austria,35068,RVSAAT2S039,Raiffeisenbank Oberpinzgau eGen,20
AT,Austria,35069,RVSAAT2S069,Raiffeisenbank St. Johann-Wagrain-Kleinarl eGen,20
AT,Austria,35070,RVSAAT2S039,Raiffeisenbank Oberpinzgau eGen,20
AT,Austria,35071,RVSAAT2S071,Raiffeisenbank Wals-Himmelreich eGen,20
AT,Austria,35072,RVSAAT2S055,Raiffeisenbank Pongau Mitte eGen,20
AT,Austria,35075,RVSAAT2S047,Raiffeisenbank Salzburger Seenland eGen,20
AT,Austria,35101,RVSAAT2S001,Raiffeisenbank Lammertal eGen,20
AT,Austria,35104,RVSAAT2S004,Raiffeisenbank Altenmarkt-Flachau-Eben eGen,20
AT,Austria,35105,RVSAAT2S018,Raiffeisenbank Untersberg eGen,20
AT,Austria,35108,RVSAAT2S015,Raiffeisenbank Flachgau Mitte eGen,20
AT,Austria,35109,RVSAAT2S047,Raiffeisenbank Salzburger Seenland eGen,20
AT,Austria,35110,RVSAAT2S055,Raiffeisenbank Pongau Mitte eGen,20
AT,Austria,35111,RVSAAT2S039,Raiffeisenbank Oberpinzgau eGen,20
AT,Austria,35112,RVSAAT2S012,Raiffeisenbank Hohe Tauern eGen,20
AT,Austria,35115,RVSAAT2S015,Raiffeisenbank Flachgau Mitte eGen,20
AT,Austria,35118,RVSAAT2S018,Raiffeisenbank Untersberg eGen,20
AT,Austria,35119,RVSAAT2S019,Raiffeisenbank Großarl-Hüttschlag eGen,20
AT,Austria,35121,RVSAAT2S021,Raiffeisenbank Wallersee eGen,20
AT,Austria,35122,RVSAAT2S022,Raiffeisenbank Hallein-Oberalm eGen,20
AT,Austria,35125,RVSAAT2S065,Raiffeisenbank Fuschlsee West eGen,20
AT,Austria,35126,RVSAAT2S026,Raiffeisenbank Gastein eGen,20
AT,Austria,35127,RVSAAT2S027,Raiffeisenbank Hüttau-St. Martin eGen,20
AT,Austria,35130,RVSAAT2S030,Raiffeisenbank Flachgau Nord eGen,20
AT,Austria,35139,RVSAAT2S039,Raiffeisenbank Oberpinzgau eGen,20
AT,Austria,35147,RVSAAT2S047,Raiffeisenbank Salzburger Seenland eGen,20
AT,Austria,35149,RVSAAT2S049,Raiffeisenbank Radstadt-Untertauern-Filzmoos-Forstau registrierte Genossenschaft mit beschränkter Haftung,20
AT,Austria,35152,RVSAAT2S052,Raiffeisenbank Saalbach-Hinterglemm-Viehhofen eGen,20
AT,Austria,35154,RVSAAT2S034,Raiffeisenbank Salzburg Liefering-Maxglan-Siezenheim eGen,20
AT,Austria,35155,RVSAAT2S055,Raiffeisenbank Pongau Mitte eGen,20
AT,Austria,35156,RVSAAT2S056,Raiffeisenbank St.Gilgen-Fuschl-Strobl eGen,20
AT,Austria,35160,RVSAAT2S060,Raiffeisenbank St. Martin-Lofer-Weißbach eGen,20
AT,Austria,35161,RVSAAT2S063,Raiffeisenbank Lungau eGen,20
AT,Austria,35163,RVSAAT2S063,Raiffeisenbank Lungau eGen,20
AT,Austria,35164,RVSAAT2S064,Raiffeisenbank Taxenbach eGen,20
AT,Austria,35169,RVSAAT2S069,Raiffeisenbank St. Johann-Wagrain-Kleinarl eGen,20
AT,Austria,35170,RVSAAT2S039,Raiffeisenbank Oberpinzgau eGen,20
AT,Austria,35172,RVSAAT2S055,Raiffeisenbank Pongau Mitte eGen,20
AT,Austria,35204,RVSAAT2S004,Raiffeisenbank Altenmarkt-Flachau-Eben eGen,20
AT,Austria,35212,RVSAAT2S012,Raiffeisenbank Hohe Tauern eGen,20
AT,Austria,35215,RVSAAT2S015,Raiffeisenbank Flachgau Mitte eGen,20
AT,Austria,35221,RVSAAT2S021,Raiffeisenbank Wallersee eGen,20
AT,Austria,35225,RVSAAT2S065,Raiffeisenbank Fuschlsee West eGen,20
AT,Austria,35226,RVSAAT2S026,Raiffeisenbank Gastein eGen,20
AT,Austria,35239,RVSAAT2S039,Raiffeisenbank Oberpinzgau eGen,20
AT,Austria,35249,RVSAAT2S049,Raiffeisenbank Radstadt-Untertauern-Filzmoos-Forstau registrierte Genossenschaft mit beschränkter Haftung,20
AT,Austria,35255,RVSAAT2S055,Raiffeisenbank Pongau Mitte eGen,20
AT,Austria,35256,RVSAAT2S056,Raiffeisenbank St.Gilgen-Fuschl-Strobl eGen,20
AT,Austria,35261,RVSAAT2S063,Raiffeisenbank Lungau eGen,20
AT,Austria,35263,RVSAAT2S063,Raiffeisenbank Lungau eGen,20
AT,Austria,35272,RVSAAT2S055,Raiffeisenbank Pongau Mitte eGen,20
AT,Austria,35310,RVSAAT2S055,Raiffeisenbank Pongau Mitte eGen,20
AT,Austria,35312,RVSAAT2S012,Raiffeisenbank Hohe Tauern eGen,20
AT,Austria,35322,RVSAAT2S022,Raiffeisenbank Hallein-Oberalm eGen,20
AT,Austria,35339,RVSAAT2S039,Raiffeisenbank Oberpinzgau eGen,20
AT,Austria,35352,RVSAAT2S052,Raiffeisenbank Saalbach-Hinterglemm-Viehhofen eGen,20
AT,Austria,35361,RVSAAT2S063,Raiffeisenbank Lungau eGen,20
AT,Austria,35371,RVSAAT2S071,Raiffeisenbank Wals-Himmelreich eGen,20
AT,Austria,35404,RVSAAT2S004,Raiffeisenbank Altenmarkt-Flachau-Eben eGen,20
AT,Austria,35422,RVSAAT2S022,Raiffeisenbank Hallein-Oberalm eGen,20
AT,Austria,35452,RVSAAT2S052,Raiffeisenbank Saalbach-Hinterglemm-Viehhofen eGen,20
AT,Austria,35522,RVSAAT2S022,Raiffeisenbank Hallein-Oberalm eGen,20
AT,Austria,36000,RZTIAT22XXX,Raiffeisen-Landesbank Tirol AG,20
AT,Austria,36200,RZTIAT22200,Raiffeisenbank Absam-Thaur-Volders eGen,20
AT,Austria,36201,RZTIAT22218,Raiffeisen Regionalbank Achensee eGen,20
AT,Austria,36203,RZTIAT22203,Raiffeisenbank Alpbachtal eGen,20
AT,Austria,36207,RZTIAT22353,Raiffeisenbank Pitztal eGen,20
AT,Austria,36209,RZTIAT22336,Raiffeisenbank Tirol Mitte West eGen,20
AT,Austria,36213,RZTIAT22358,Raiffeisen Bezirksbank Kufstein eGen,20
AT,Austria,36215,RZTIAT22215,Raiffeisenbank Brixen im Thale eGen,20
AT,Austria,36216,RZTIAT22358,Raiffeisen Bezirksbank Kufstein eGen,20
AT,Austria,36218,RZTIAT22218,Raiffeisen Regionalbank Achensee eGen,20
AT,Austria,36219,RZTIAT22219,Raiffeisenbank Ehrwald-Lermoos-Biberwier eGen,20
AT,Austria,36220,RBRTAT22XXX,Raiffeisenbank Oberland-Reutte eGen,20
AT,Austria,36223,RZTIAT22358,Raiffeisen Bezirksbank Kufstein eGen,20
AT,Austria,36229,RZTIAT22229,Raiffeisen Regionalbank Fügen-Kaltenbach-Zell eGen,20
AT,Austria,36230,RZTIAT22329,Raiffeisenbank Wipptal - Stubaital Mitte eGen,20
AT,Austria,36232,RZTIAT22232,RaiffeisenBank Going eGen,20
AT,Austria,36236,RZTIAT22358,Raiffeisen Bezirksbank Kufstein eGen,20
AT,Austria,36240,RZTIAT22241,Raiffeisenbank Hippach-Hart eGen,20
AT,Austria,36241,RZTIAT22241,Raiffeisenbank Hippach-Hart eGen,20
AT,Austria,36245,RZTIAT22245,Raiffeisenbank Wilder Kaiser - Brixental West eGen,20
AT,Austria,36248,RZTIAT22248,Raiffeisenbank Arlberg Silvretta eGen,20
AT,Austria,36249,RZTIAT22218,Raiffeisen Regionalbank Achensee eGen,20
AT,Austria,36252,RZTIAT22248,Raiffeisenbank Arlberg Silvretta eGen,20
AT,Austria,36254,RZTIAT22263,Raiffeisenbank Kitzbühel - St. Johann eGen,20
AT,Austria,36260,RZTIAT22336,Raiffeisenbank Tirol Mitte West eGen,20
AT,Austria,36262,RZTIAT22264,Raiffeisenbank Kössen-Kirchdorf eGen,20
AT,Austria,36263,RZTIAT22263,Raiffeisenbank Kitzbühel - St. Johann eGen,20
AT,Austria,36264,RZTIAT22264,Raiffeisenbank Kössen-Kirchdorf eGen,20
AT,Austria,36265,RZTIAT22322,Raiffeisen Regionalbank Schwaz-Wattens eGen,20
AT,Austria,36267,RZTIAT22267,Raiffeisenbank Kundl-Münster eGen,20
AT,Austria,36268,RZTIAT22268,Raiffeisenbank im Ötztal und Umgebung eGen,20
AT,Austria,36269,RZTIAT22339,Raiffeisenbank Langkampfen-Thiersee eGen,20
AT,Austria,36272,RZTIAT22322,Raiffeisen Regionalbank Schwaz-Wattens eGen,20
AT,Austria,36273,RZTIAT22273,Raiffeisenbank Matrei am Brenner und Umgebung eGen,20
AT,Austria,36274,RZTIAT22274,Raiffeisenbank Mayrhofen und Umgebung eGen,20
AT,Austria,36275,RZTIAT22285,Raiffeisenbank Neustift-Mieders-Schönberg im Stubaital eGen,20
AT,Austria,36276,RZTIAT22336,Raiffeisenbank Tirol Mitte West eGen,20
AT,Austria,36279,RZTIAT22267,Raiffeisenbank Kundl-Münster eGen,20
AT,Austria,36281,RZTIAT22281,"Raiffeisenkasse für Mutters, Natters und Kreith registrierte Genossenschaft mit beschränkter Haftung",20
AT,Austria,36283,RZTIAT22283,Raiffeisenbank Serfaus-Fiss-Ried-Nauders eGen,20
AT,Austria,36285,RZTIAT22285,Raiffeisenbank Neustift-Mieders-Schönberg im Stubaital eGen,20
AT,Austria,36291,RZTIAT22268,Raiffeisenbank im Ötztal und Umgebung eGen,20
AT,Austria,36303,RZTIAT22203,Raiffeisenbank Alpbachtal eGen,20
AT,Austria,36305,RBRTAT22XXX,Raiffeisenbank Oberland-Reutte eGen,20
AT,Austria,36306,RZTIAT22315,Raiffeisenbank Serfaus-Fiss-Ried-Nauders eGen,20
AT,Austria,36310,RZTIAT22310,Raiffeisenkasse Rum-Innsbruck/Arzl eGen,20
AT,Austria,36314,RZTIAT22314,Raiffeisenbank Seefeld-Leutasch-Reith-Scharnitz registrierte Genossenschaft mit beschränkter Haftung,20
AT,Austria,36315,RZTIAT22315,Raiffeisenbank Serfaus-Fiss-Ried-Nauders eGen,20
AT,Austria,36316,RZTIAT22268,Raiffeisenbank im Ötztal und Umgebung eGen,20
AT,Austria,36318,RZTIAT22245,Raiffeisenbank Wilder Kaiser - Brixental West eGen,20
